;time_stamp;Name;Kernel;feature_cnt;type;Train_News;Train_Spam;Test_News;Test_Spam;True_News;True_Spam;False_News;False_Spam;Accuracy;Kappa;rauc;duration;News_TPR;News_FPR;News_Prec;News_Recall;News_F1;Spam_TPR;Spam_FPR;Spam_Prec;Spam_Recall;Spam_F1
1159;2017_09_15_08:36:10;MultinomialNB;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;12.0;27.0;2.0;18.0;66.1;32.8;66.55;0.9470000000000001;0.4;0.07;0.86;0.4;0.55;0.93;0.6;0.6;0.93;0.73
1160;2017_09_15_08:36:11;BernoulliNB;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;27.0;14.0;15.0;3.0;69.49;38.54;69.14;0.87;0.9;0.52;0.64;0.9;0.75;0.48;0.1;0.82;0.48;0.61
1161;2017_09_15_08:36:12;SVC;linear;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;4.0;29.0;0.0;26.0;55.93;13.14;56.67;0.938;0.13;0.0;1.0;0.13;0.23;1.0;0.87;0.53;1.0;0.69
1162;2017_09_15_08:36:13;SVC;poly;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;0.0;29.0;0.0;30.0;49.15;0.0;50.0;0.9390000000000001;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.49;1.0;0.66
1163;2017_09_15_08:36:14;SVC;rbf;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;19.0;13.0;16.0;11.0;54.24;8.18;54.08;0.9440000000000001;0.63;0.55;0.54;0.63;0.58;0.45;0.37;0.54;0.45;0.49
1164;2017_09_15_08:36:15;SVC;sigmoid;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;8.0;28.0;1.0;22.0;61.02;22.94;61.61;0.9259999999999999;0.27;0.03;0.89;0.27;0.41;0.97;0.73;0.56;0.97;0.71
1165;2017_09_15_08:36:16;SGD;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;8.0;28.0;1.0;22.0;61.02;22.94;61.61;0.838;0.27;0.03;0.89;0.27;0.41;0.97;0.73;0.56;0.97;0.71
1166;2017_09_15_08:36:21;MLP;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;9.0;28.0;1.0;21.0;62.71;26.25;63.28;5.452000000000001;0.3;0.03;0.9;0.3;0.45;0.97;0.7;0.57;0.97;0.72
1167;2017_09_15_08:36:29;RandomForest;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;1.0;29.0;0.0;29.0;50.85;3.28;51.67;7.327000000000001;0.03;0.0;1.0;0.03;0.06;1.0;0.97;0.5;1.0;0.67
1168;2017_09_15_08:36:30;AdaBoost;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;1.0;29.0;0.0;29.0;50.85;3.28;51.67;1.435;0.03;0.0;1.0;0.03;0.06;1.0;0.97;0.5;1.0;0.67
1169;2017_09_15_08:36:58;Vote;;3000;bag_of_ngrams_2_5;69.0;67.0;30.0;29.0;9.0;28.0;1.0;21.0;62.71;26.25;63.28;27.791;0.3;0.03;0.9;0.3;0.45;0.97;0.7;0.57;0.97;0.72
1170;2017_09_15_08:34:52;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.477;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1171;2017_09_15_08:34:58;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.557;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1172;2017_09_15_08:35:00;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.535;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1173;2017_09_15_08:35:01;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.617;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1174;2017_09_15_08:35:03;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.945;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1175;2017_09_15_08:35:05;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.644;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1176;2017_09_15_08:35:07;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.681;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1177;2017_09_15_08:35:08;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.584;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1178;2017_09_15_08:35:10;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;16.0;25.0;3.0;15.0;69.49;40.07;70.45;1.533;0.52;0.11;0.84;0.52;0.64;0.89;0.48;0.62;0.89;0.73
1179;2017_09_15_08:35:19;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;7.0;27.0;1.0;24.0;57.63;18.28;59.5;9.017;0.23;0.04;0.88;0.23;0.36;0.96;0.77;0.53;0.96;0.68
1180;2017_09_15_08:35:27;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;7.909;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1181;2017_09_15_08:35:29;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.35;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1182;2017_09_15_08:36:03;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;33.92;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1183;2017_09_15_08:33:38;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.492;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1184;2017_09_15_08:33:44;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.862;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1185;2017_09_15_08:33:45;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.506;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1186;2017_09_15_08:33:47;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.765;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1187;2017_09_15_08:33:49;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.8630000000000002;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1188;2017_09_15_08:33:51;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.65;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1189;2017_09_15_08:33:52;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.669;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1190;2017_09_15_08:33:54;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.624;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1191;2017_09_15_08:33:56;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;15.0;24.0;4.0;16.0;66.1;33.41;67.05;1.485;0.48;0.14;0.79;0.48;0.6;0.86;0.52;0.6;0.86;0.71
1192;2017_09_15_08:34:05;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;7.0;27.0;1.0;24.0;57.63;18.28;59.5;9.255;0.23;0.04;0.88;0.23;0.36;0.96;0.77;0.53;0.96;0.68
1193;2017_09_15_08:34:13;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;8.032;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1194;2017_09_15_08:34:15;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;3.0;27.0;1.0;28.0;50.85;5.83;53.05;2.031;0.1;0.04;0.75;0.1;0.18;0.96;0.9;0.49;0.96;0.65
1195;2017_09_15_08:34:49;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;6.0;27.0;1.0;25.0;55.93;15.15;57.89;33.719;0.19;0.04;0.86;0.19;0.31;0.96;0.81;0.52;0.96;0.67
1196;2017_09_15_08:32:17;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;2.186;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1197;2017_09_15_08:32:24;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;7.335;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1198;2017_09_15_08:32:25;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.39;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1199;2017_09_15_08:32:27;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.442;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1200;2017_09_15_08:32:29;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.727;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1201;2017_09_15_08:32:31;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.935;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1202;2017_09_15_08:32:32;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.889;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1203;2017_09_15_08:32:35;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.531;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1204;2017_09_15_08:32:36;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.381;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1205;2017_09_15_08:32:48;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;11.515;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1206;2017_09_15_08:32:57;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;8.79;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1207;2017_09_15_08:32:59;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.301;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1208;2017_09_15_08:33:34;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;34.939;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1209;2017_09_15_08:30:53;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.617;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1210;2017_09_15_08:31:02;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;8.326;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1211;2017_09_15_08:31:03;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.7109999999999999;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1212;2017_09_15_08:31:05;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.4909999999999999;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1213;2017_09_15_08:31:07;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.609;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1214;2017_09_15_08:31:08;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.585;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1215;2017_09_15_08:31:10;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.6380000000000001;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1216;2017_09_15_08:31:11;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.6469999999999998;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1217;2017_09_15_08:31:13;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;16.0;24.0;4.0;15.0;67.8;36.63;68.66;1.507;0.52;0.14;0.8;0.52;0.63;0.86;0.48;0.62;0.86;0.72
1218;2017_09_15_08:31:22;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;4.0;27.0;1.0;27.0;52.54;8.93;54.67;8.8;0.13;0.04;0.8;0.13;0.22;0.96;0.87;0.5;0.96;0.66
1219;2017_09_15_08:31:30;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;7.984;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1220;2017_09_15_08:31:32;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.425;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1221;2017_09_15_08:32:11;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;38.44;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1222;2017_09_15_08:29:33;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.673;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1223;2017_09_15_08:29:39;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;6.4129999999999985;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1224;2017_09_15_08:29:41;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.704;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1225;2017_09_15_08:29:43;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.903;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1226;2017_09_15_08:29:45;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.845;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1227;2017_09_15_08:29:47;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.783;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1228;2017_09_15_08:29:48;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.702;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1229;2017_09_15_08:29:50;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.654;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1230;2017_09_15_08:29:52;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;7.0;21.0;0.0;64.41;25.94;62.5;1.521;1.0;0.75;0.6;1.0;0.75;0.25;0.0;1.0;0.25;0.4
1231;2017_09_15_08:30:01;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;3.0;27.0;1.0;28.0;50.85;5.83;53.05;9.416;0.1;0.04;0.75;0.1;0.18;0.96;0.9;0.49;0.96;0.65
1232;2017_09_15_08:30:09;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;8.144;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1233;2017_09_15_08:30:11;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.173;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1234;2017_09_15_08:30:49;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;6.0;27.0;1.0;25.0;55.93;15.15;57.89;37.336;0.19;0.04;0.86;0.19;0.31;0.96;0.81;0.52;0.96;0.67
1235;2017_09_15_08:28:16;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.464;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1236;2017_09_15_08:28:22;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.601;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1237;2017_09_15_08:28:23;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.421;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1238;2017_09_15_08:28:25;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.541;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1239;2017_09_15_08:28:26;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.6369999999999998;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1240;2017_09_15_08:28:28;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.6469999999999998;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1241;2017_09_15_08:28:30;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.615;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1242;2017_09_15_08:28:31;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.587;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1243;2017_09_15_08:28:33;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;17.0;25.0;3.0;14.0;71.19;43.3;72.06;1.4580000000000002;0.55;0.11;0.85;0.55;0.67;0.89;0.45;0.64;0.89;0.74
1244;2017_09_15_08:28:42;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;3.0;27.0;1.0;28.0;50.85;5.83;53.05;8.988999999999997;0.1;0.04;0.75;0.1;0.18;0.96;0.9;0.49;0.96;0.65
1245;2017_09_15_08:28:50;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;7.9129999999999985;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1246;2017_09_15_08:28:52;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.982;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1247;2017_09_15_08:29:28;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;6.0;27.0;1.0;25.0;55.93;15.15;57.89;36.61;0.19;0.04;0.86;0.19;0.31;0.96;0.81;0.52;0.96;0.67
1248;2017_09_15_08:27:02;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.495;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1249;2017_09_15_08:27:08;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.769;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1250;2017_09_15_08:27:09;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.49;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1251;2017_09_15_08:27:11;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.505;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
1252;2017_09_15_08:27:12;SVC;linear;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.604;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1253;2017_09_15_08:27:14;SVC;poly;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;1.6230000000000002;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1254;2017_09_15_08:27:16;SVC;rbf;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;21.0;12.0;16.0;10.0;55.93;10.71;55.3;1.7080000000000002;0.68;0.57;0.57;0.68;0.62;0.43;0.32;0.55;0.43;0.48
1255;2017_09_15_08:27:17;SVC;sigmoid;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;1.587;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1256;2017_09_15_08:27:19;SGD;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.521;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1257;2017_09_15_08:27:28;MLP;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;4.0;27.0;1.0;27.0;52.54;8.93;54.67;9.166;0.13;0.04;0.8;0.13;0.22;0.96;0.87;0.5;0.96;0.66
1258;2017_09_15_08:27:36;RandomForest;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;0.0;28.0;0.0;31.0;47.46;0.0;50.0;7.902;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.47;1.0;0.64
1259;2017_09_15_08:27:38;AdaBoost;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;31.0;4.0;24.0;0.0;59.32;14.9;57.14;2.0;1.0;0.86;0.56;1.0;0.72;0.14;0.0;1.0;0.14;0.25
1260;2017_09_15_08:28:12;Vote;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;34.39;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1261;2017_09_15_08:25:48;LogisticRegression;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;5.0;27.0;1.0;26.0;54.24;12.04;56.28;1.5019999999999998;0.16;0.04;0.83;0.16;0.27;0.96;0.84;0.51;0.96;0.67
1262;2017_09_15_08:25:54;NaiveBayes;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;8.0;27.0;1.0;23.0;59.32;21.42;61.12;5.814;0.26;0.04;0.89;0.26;0.4;0.96;0.74;0.54;0.96;0.69
1263;2017_09_15_08:25:55;MultinomialNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;18.0;25.0;3.0;13.0;72.88;46.55;73.68;1.445;0.58;0.11;0.86;0.58;0.69;0.89;0.42;0.66;0.89;0.76
1264;2017_09_15_08:25:57;BernoulliNB;;5000;bag_of_ngrams_2_5;68.0;68.0;31.0;28.0;2.0;27.0;1.0;29.0;49.15;2.75;51.44;1.569;0.06;0.04;0.67;0.06;0.11;0.96;0.94;0.48;0.96;0.64
