id;words;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper
851405356634976256;['Amazon', 'UK', 'Hot', 'News', ':', '#', '8', ':', 'Radio', 'Heart', '-', 'Single', '|', 'https', ':', '//t.co/U7Jqv811Il'];71;16;False;False;False;0.0;False;0.15492957746478872
851405358526595072;['?', '#', 'mondaymotivation', 'Womanly', 'Art', 'Breastfeeding', ':', 'Completely', 'Revised', 'Updated', '8th', 'Edition', '??', 'https', ':', '//t.co/AsPVkUaMRD'];123;16;False;False;False;-0.372;False;0.12195121951219512
851405358614679552;['GE', '29875GE1', 'Digital', 'Messaging', 'System', 'Voice', 'Time', 'Day', 'Stamp', '-', 'White', 'Th', '...', 'https', ':', '//t.co/YUHpm2FOAp', 'via', '@', 'amazon'];116;19;False;False;False;0.0;False;0.16379310344827586
851405359680028672;['#', 'NoReserve', 'Lot', '5', '#', 'MarshallFaulk', 'Cards', '–', '#', 'Rams', '#', 'StLouisRams', '#', 'StLouisRams', '#', 'NFL', '#', 'Football', '#', 'eBay', '#', 'amazon', 'https', ':', '//t.co/AA1QM4ADRp'];127;25;False;False;False;0.0;False;0.1968503937007874
851405359428362240;['New', '#', 'job', 'opening', '#', 'Amazon', '#', 'HOUSTONTXUS', '!', '#', 'Practice', 'Manager', ',', 'Professional', '#', 'Services', 'https', ':', '//t.co/90cEobBshD', 'https', ':', '//t.co/i0kEqBZHtM'];134;22;False;True;False;0.0;False;0.1865671641791045
851405360136978432;['https', ':', '//t.co/JSlPJ72IhE', '1st', 'Anniversary', 'Special', 'Live', '[', 'DVD', ']', '?DVD??laugh', 'loud', 'records?'];87;13;False;False;False;0.0;False;0.1724137931034483
851405362557325312;"['Check', 'Amazon', 'deal', ':', 'DADAWEN', 'Women', ""'s"", 'Athletic', 'Fitness', 'Jazz', 'Modern', '...', 'DADAWEN', 'https', ':', '//t.co/zmp0UoaKvT', 'via', '@', 'amazon']";123;19;False;False;False;0.0;False;0.1951219512195122
851405364197281792;['Pre-order', 'Deathbringer', '@', 'TamaraGrantham', 'entered', '#', 'win', '$', '50', 'Amazon', 'gift', 'card', '!', 'https', ':', '//t.co/WuF694rVfu'];113;16;False;True;False;0.0;False;0.07079646017699115
851405365094776833;['Google', 'Assistant', 'stop', 'saving', 'shopping', 'lists', 'Keep', 'Amazon', 'kicked', 'smart', 'speaker', 'wars', ',', '...', 'https', ':', '//t.co/TQtuFFAiTh'];134;17;False;False;False;0.0;False;0.08208955223880597
851405367045087232;['want', 'win', 'Lee', 'Stafford', 'Cordless', 'Ceramic', 'Hair', 'Straightener', '(', 'see', 'Amazon', '!', 'https', ':', '//t.co/48bo7ipw6H', ')', '#', 'CordlessStraightener'];136;18;False;True;False;0.0;True;0.08088235294117647
851405368542593024;['Amazon', 'UK', 'Hot', 'News', ':', '#', '5', ':', 'Caroline', '|', 'https', ':', '//t.co/wapZaZ5Yaf'];59;13;False;False;False;0.0;False;0.15254237288135594
851405374070640641;['Want', 'win', 'FREE', 'bottle', 'FPS', 'Energy', '-', 'Natural', 'Brain', 'Supplement', '?', '!', '#', 'Amazon', '#', 'Free', '#', 'FPSEnergy', 'https', ':', '//t.co/4xwg8fHD10', '#', 'giveaway'];136;23;True;True;False;0.0;True;0.16176470588235295
851405374980804608;"['entered', 'giveaway', 'chance', 'win', '``', 'Blackwell', ':', 'Magnus', 'Blackwell', 'Novel', ""''"", 'Alexandrea', 'Weis', '(', 'Aut', '...', '.', 'https', ':', '//t.co/SBJb6itp5Z', '#', 'giveaway']";140;22;False;False;False;0.0;True;0.09285714285714286
851405374863421441;"['@', 'CrowboroughFB', '#', 'Download', 'songs', 'new', 'single', '@', 'itsyaboiNB', '``', 'whats', 'going', ""''"", '#', 'amazon', 'https', ':', '//t.co/hExiRm2c5x…', 'https', ':', '//t.co/3NRpOfIKUz']";133;21;False;False;False;0.0;False;0.10526315789473684
851405378004897792;['Want', 'win', 'Rafflecopter', 'Spring', '2017', 'Giveaway', 'Enter', 'Win', '$', '250', 'Amazon', '?', 'entered', 'win', '.', 'https', ':', '//t.co/KeNlY6A1iE'];138;18;True;False;False;0.0;True;0.09420289855072464
851405377958801410;"['Microsoft', ',', 'eBay', ',', 'Tencent', 'Invest', '$', '1.4', 'Billion', 'Amazon', ""'s"", 'India', 'Rival', 'https', ':', '//t.co/fVk0wzAvzA', 'https', ':', '//t.co/lxIE2LMdq6']";116;19;False;False;False;0.0;False;0.12931034482758622
851405379904962560;['Dark', 'Knight', 'Joker', 'Signed', '+', 'Dark', 'Knight', 'Film', 'Cells', 'Framed', 'https', ':', '//t.co/xyJyVxClDR', '#', 'TheDarkKnight', '#', 'Batman', '#', 'Movies…', 'https', ':', '//t.co/jUwWWvEJ9p'];136;22;False;False;False;0.0;False;0.17647058823529413
851405382576730112;"['entered', 'giveaway', 'chance', 'win', '``', 'Kid', 'Suede', 'Apricot', 'Slip-On', 'Unisex', '...', ""''"", 'https', ':', '//t.co/DpJBgmTCdW', '.', 'https', ':', '//t.co/SBN3FBU5Lo', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.14285714285714285
851405383776301058;['found', 'real', 'psychics', 'https', ':', '//t.co/kEuIgu4KOS', 'https', ':', '//t.co/4QPhPAdwwW', '#', 'giveaway'];82;11;False;False;False;0.0;True;0.13414634146341464
851405391237926924;['Enter', '#', 'giveaway', '$', '100', 'Amazon', 'Gift', 'Card', '#', 'beauty', '#', 'beautyful', 'ends', '4/12', 'https', ':', '//t.co/pSVfvcsyY3'];101;17;False;False;False;0.0;False;0.06930693069306931
851405391619555329;['Amazon', 'Think', 'Fresh', 'ad', 'makes', 'wonder', 'many', 'post', 'wasted'];85;9;False;False;False;0.0;True;0.047058823529411764
851405392194265088;['Perfect', 'Harmony', '(', 'Jersey', 'Girls', 'Book', '2', ')', 'Laura', 'DeLuca', 'https', ':', '//t.co/zbs7bzWnQW', 'via', '@', 'amazon'];92;16;False;False;False;0.0;False;0.13043478260869565
851405392278147072;['Sterling', 'Silver', '3D', 'Cat', 'Necklace', 'New', 'Hang', 'Pendant', '...', 'https', ':', '//t.co/HSjIG0LZLr', 'https', ':', '//t.co/8KWaSWBmMq'];108;15;False;False;False;0.0;False;0.21296296296296297
851405397189681152;"['entered', 'giveaway', 'chance', 'win', '``', 'Wisewife', 'A05', 'Professional', 'Knife', 'Sharpener,2', 'St', '...', ""''"", 'Wise', 'wife', '.', 'https', ':', '//t.co/s23SxyMFuG', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.08571428571428572
851405414260453379;['Samsung', 'India', 'launches', 'new', 'smartphone', 'exclusively', 'Amazon', 'India', '.', 'ultra-lean', 'Galaxy', 'C7', 'Pro', '#', 'SamsungGalaxyC7Pro', '!', 'Super', 'slim'];131;18;False;True;False;0.0;False;0.09923664122137404
851405415485251584;['GaTrailer', ':', 'Daily', 'Deals', ':', 'New-Gen', 'Console', 'Deals', ',', 'Amazon', 'Fire', 'Tablet', ',', 'Walking', 'Dead', ':', 'Complete', 'Box', 'Set', '[', 'Blu-ray', ']', '…', '…', 'https', ':', '//t.co/LomVQoZXBN'];138;27;False;False;False;0.0;False;0.18115942028985507
851405415640387588;['#', 'NewRelease', '#', 'MCRomance', 'Techy', '(', '#', 'DevilSoulsMC', ')', '?', 'LeAnn', 'Ashers', '#', 'LIVE', '#', 'OneClick', '#', 'Giveaway', '?Amazon', 'US', ':', '...', 'https', ':', '//t.co/LirkVaMB4J'];140;25;False;False;False;0.0;False;0.2
851405415770443777;['?', 'Alarm', '-', 'Anne-Marie', 'https', ':', '//t.co/uJeYYpfLos', '#', '1xtra', '#', 'np'];58;11;False;False;False;0.0;False;0.1206896551724138
851405419008458753;"['entered', 'giveaway', 'chance', 'win', '``', 'Kid', 'Suede', 'Apricot', 'Slip-On', 'Unisex', '...', ""''"", 'https', ':', '//t.co/V2p9cdnalB', '.', 'https', ':', '//t.co/hA8zkWrZcu', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.08571428571428572
851405421113987072;"['Follow', '``', 'Deeipet', ""''"", 'Twitter', ',', 'share', 'win', 'FREE', 'Gift', ',', 'find', 'us', 'https', ':', '//t.co/ZwlEfcce7h', 'https', ':', '//t.co/pVBlCa6Hw3', '#', 'giveaway']";124;21;False;False;False;0.0;True;0.11290322580645161
851405421860487169;"['entered', 'giveaway', 'chance', 'win', '``', 'Wisewife', 'A05', 'Professional', 'Knife', 'Sharpener,2', 'St', '...', ""''"", 'Wise', 'wife', '.', 'https', ':', '//t.co/PyvL517A6z', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.07857142857142857
851405424486002688;['Enter', 'win', '$', '200', 'Amazon', 'Gift', 'Card', 'cash', '!', '#', 'giveaway', 'https', ':', '//t.co/bZYCAGRHiH'];79;14;False;True;False;0.0;False;0.1518987341772152
851405440575578113;"['entered', 'giveaway', 'chance', 'win', '``', 'LAGHCAT', 'Knitted', 'Fabric', 'Mermaid', 'Blanket', 'Merma', '...', ""''"", 'LAGHCAT', '.', 'https', ':', '//t.co/L3H7ijHsbR', '#', 'giveaway']";140;20;False;False;False;0.0;True;0.17142857142857143
851405444027490304;['#', 'NewRelease', '#', 'JustLikeThat', '#', 'NicolaRendell', '#', 'SoulMates', '#', 'RomCom', 'Amazon', '-', 'https', ':', '//t.co/R7bMHz9FXu', 'iBooks', ':', '...', 'https', ':', '//t.co/GCd9qkrYL0'];129;21;False;False;False;0.0;False;0.17054263565891473
851405445017333763;['#', 'Win', '$', '50', '#', 'Amazon', '#', 'GiftCard', 'great', '#', 'Books', '#', 'Giveaway', '#', 'Competition', ':', 'https', ':', '//t.co/srLnLpMvNe'];97;19;False;False;False;0.0;False;0.1134020618556701
851405444950183936;"['Battle', 'billionaires', 'SoftBank', ""'s"", 'Masayoshi', 'Son', 'set', 'clash', 'Amazon', ""'s"", 'Jeff', 'Bezos', 'India', 'https', ':', '//t.co/At8epbJkXz']";121;16;False;False;False;0.0;False;0.09917355371900827
851405448150495232;"['entered', 'giveaway', 'chance', 'win', '``', 'LAGHCAT', 'Knitted', 'Fabric', 'Mermaid', 'Blanket', 'Merma', '...', ""''"", 'LAGHCAT', '.', 'https', ':', '//t.co/AbBvHNi10B', '#', 'giveaway']";140;20;False;False;False;0.0;True;0.17857142857142858
851405452252459010;['Google', 'Assistant', 'stop', 'saving', 'shopping', 'lists', 'Keep', ':', 'Amazon', 'kicked', 'smart…', 'https', ':', '//t.co/lNMEObRAE2'];115;14;False;False;False;0.0;False;0.10434782608695652
851405452550254593;['entered', 'giveaway', 'chance', 'win', 'VARIS', 'Wooden', 'Marble', 'Run', 'endless', 'family', 'fun', 'kid', 'creativity', 'https', ':', '//t.co/iCiyAqDT8f', '#', 'giveaway'];140;18;False;False;False;0.0;True;0.09285714285714286
851405453510811649;['Shadows', 'Timeless', 'Myth', '#', 'horror', '#', 'magic', '#', 'murder', '#', 'romance', '#', 'enter', '4', 'chance', '2', '#', 'win', '.', 'https', ':', '//t.co/K6Pp8y2LoP', '#', 'giveaway'];121;24;False;False;False;0.0;False;0.06611570247933884
851405456035774465;['Fast', 'processor', '.', 'Samsung', 'India', 'launches', 'new', 'smartphone', 'exclusively', 'Amazon', 'India', '.', 'ultra-lean', 'Galaxy', 'C7', 'Pro', '#', 'SamsungGalaxyC7Pro', ','];136;19;False;False;False;0.0;False;0.09558823529411764
851405458883702784;"['entered', 'giveaway', 'chance', 'win', '``', 'SONO', 'Disinfecting', 'Wipes', '80ct', 'Canister', 'Kills', '99.999', '%', '...', ""''"", 'SONO', '.', 'https', ':', '//t.co/fnDk8V2RwH', '#', 'giveaway']";140;22;False;False;False;0.0;True;0.12142857142857143
851405461052153856;['chateryio', ':', 'Lightning', 'Fast', 'PB-Scale', '1ClickBigDataIngestor', '-', 'https', ':', '//t.co/VIFxlFsclF', 'Fevre', 'Dream', ':', 'https', ':', '//t.co/5zLEGXeCVL'];122;16;False;False;False;0.0;False;0.1885245901639344
851405462188818432;['@', 'PAYOLETTER', 'Amazon', 'Music', 'tried', 'recommend', 'Chainsmokers', 'station', '.', '#', 'unsubscribe', 'https', ':', '//t.co/nl8bASpBSk'];115;14;False;False;False;0.0;True;0.14782608695652175
851405470401253376;"['REACHING', 'LIGHT', ',', 'INCEST', 'SURVIVORS', 'STORY', 'J', 'C', 'CHRISTIAN', ""'S"", 'LIFE', 'https', ':', '//t.co/FcJPVcRm4G', 'https', ':', '//t.co/l3giU9bmdP']";122;17;False;False;False;0.0;False;0.5491803278688525
851405469684027393;"['#', 'NEWADULT', '#', 'FANTASY', '@', 'E_D_Brady', '?REMEMBERED?', 'True', 'Identity', '&', 'amp', ';', 'Man', 'Loves', '#', 'ASMSG', '#', 'TW4RW', 'https', ':', '//t.co/X0RMmSpxAQ', 'https', ':', '//t.co/SkwMoVl7xa']";139;24;False;False;False;0.0;True;0.3669064748201439
851405470392877057;['#', '99c', '#', 'BOOKSPECIALS', '?TWO', 'HEARTS', 'UNDONE?', 'STILL', '#', '1', 'Wounded', 'Warrior', 'WW', 'Romance', 'Book', 'WW', 'Fiction', 'https', ':', '//t.co/9Cv6dKQcmQ', 'https', ':', '//t.co/i7hrtpQCos'];139;23;False;False;False;0.0;False;0.3381294964028777
851405474478125057;['$', '200', 'Amazon', 'Gift', 'Card', 'Giveaway', 'https', ':', '//t.co/5nhjHSP3uE'];54;9;False;False;False;0.0;False;0.14814814814814814
851405473685409792;"['shapeshifters', 'hell', '.', 'Predator', ""'s"", 'Salvation', '.', 'https', ':', '//t.co/SCV84u9M8N', '#', 'kindle', '#', 'romance…', 'https', ':', '//t.co/VQ6yd5EmJX']";131;17;False;False;False;0.0;False;0.09923664122137404
851405475262246912;['Effective', 'guys', '!', ':', ')', '180', 'Ct', '!', 'Forskolin', 'Extract', 'Pure', '20', '%', '250mg', '-', 'Natural', 'Coleus', 'Forskohlii', 'Veg', '...', 'https', ':', '//t.co/JskinJZlJJ', 'via', '@', 'amazon'];140;26;False;True;True;0.0;False;0.10714285714285714
851405481302257664;['Download', 'CreativeMarket', '–', 'Amazon', 'River', 'Landing', 'PSD', 'Template', 'https', ':', '//t.co/UJGGDIRxNa', 'https', ':', '//t.co/CWIBoWnMn2'];107;14;False;False;False;0.0;False;0.22429906542056074
851405485119086592;"['Behind', 'Every', 'Boss', ""'s"", 'Bae', 'https', ':', '//t.co/de1Qj9XLBo', '#', 'Kindle', '#', 'KindleUnlimited', '#', 'ebook', '#', 'ebooks', '#', 'mustread', '#', 'Amazing…', 'https', ':', '//t.co/dvKM6IemgY']";139;23;False;False;False;0.0;False;0.1223021582733813
851405486947799040;"['Could', 'Bus', '?', 'Enter', 'chance', 'find', '!', '``', ""'s"", 'Bus', ""''"", 'Mr.', 'Jason', 'Machuga', '#', 'thatsnotabus', 'https', ':', '//t.co/Nj3Bu2uA6v', '#', 'giveaway']";140;21;True;True;False;0.0;False;0.08571428571428572
851405493574787072;"['entered', 'giveaway', 'chance', 'win', '``', 'SONO', 'Disinfecting', 'Wipes', '80ct', 'Canister', 'Kills', '99.999', '%', '...', ""''"", 'SONO', '.', 'https', ':', '//t.co/0jSkaqq3wP', '#', 'giveaway']";140;22;False;False;False;0.0;True;0.10714285714285714
851405500646387713;"['DEADLINE', ':', 'PHANTOM', 'FORCE', 'TACTICAL', 'NOVEL', 'top', '1', '%', 'Thrillers', '&', 'gt', ';', 'Political', 'books', 'Amazon', '!', 'https', ':', '//t.co/2hMnGhBDAB']";126;20;False;True;False;0.0;False;0.3412698412698413
851405503611654146;['@', 'sumaburagatizei', 'Amazon', '!', '!'];25;5;False;True;True;0.0;False;0.04
851405507273347073;"['everybody', 'fam', 'uncle', ""'s"", 'Amazon', 'prime', 'account', 'somebody', 'got', 'cart', 'full', 'need', 'empty', 'shit']";117;14;False;False;False;0.0;True;0.008547008547008548
851405509110386689;['https', ':', '//t.co/SxZsB4MKFN', 'Galaxy', 'S7', 'Case', ',', 'SGM®', 'Premium', 'Hybrid', 'High', 'Impact', '*Shock', 'Absorbent*', 'Defender', 'Case', 'Anti-S…', 'https', ':', '//t.co/VljqYC8gmz'];140;20;False;False;False;0.0;False;0.19285714285714287
851405513313177601;['America’s', 'Retailers', 'Closing', 'Stores', 'Faster', 'Ever', 'https', ':', '//t.co/Zv6z8N3sQo'];79;9;False;False;False;0.0;False;0.13924050632911392
851405531847720960;['2', 'days', 'left', 'enter', '!', '$', '100', 'Amazon', 'gift', 'card', '#', 'giveaway', '-', 'good', 'luck', '!', 'https', ':', '//t.co/qqbnIP9q0G', '#', 'beauty', '#', 'beautyful', '@', 'purebodynatural', '#', 'ad'];136;27;False;True;True;0.0;False;0.03676470588235294
851405533127036929;['Save', '60', '%', 'New', 'Product', 'Launch', 'Sale', 'Chips', 'Dip', 'Bowl', 'https', ':', '//t.co/5WUDYt4QfN', '#', 'AmazonGiveaway', 'https', ':', '//t.co/Hle6kWA2Ct', '#', 'giveaway'];129;20;False;False;False;0.0;False;0.15503875968992248
851405534632726529;['#', '2', ':', 'Dynamic', 'Aging', ':', 'Simple', 'Exercises', 'Whole-Body', 'Mobility', 'https', ':', '//t.co/BlYbO6M6BM', 'https', ':', '//t.co/mYxWJmjS8v'];107;16;False;False;False;0.0;False;0.1588785046728972
851405535761117185;['Day', 'Honey', ':', 'Memoir', 'Food', ',', 'Love', ',', 'War', 'Annia', 'Ciezadlo', 'https', ':', '//t.co/vJKthc1dnB', 'via', '@', 'amazon'];99;17;False;False;False;0.0;False;0.12121212121212122
851405545953267712;"['entered', 'giveaway', 'chance', 'win', '``', 'Nikiani', 'Palm', 'Beach', 'Crew', 'Brilliant', 'Blanket', '&', 'amp', ';', '...', ""''"", 'Nikiani', 'Inc.', 'https', ':', '//t.co/xTDuDLI7tM', '#', 'giveaway']";144;23;False;False;False;0.0;True;0.10416666666666667
851405549178695681;"['entered', 'giveaway', 'chance', 'win', '``', 'LAGHCAT', 'Knitted', 'Fabric', 'Mermaid', 'Blanket', 'Merma', '...', ""''"", 'LAGHCAT', '.', 'https', ':', '//t.co/oLJrjlf6R8', '#', 'giveaway']";140;20;False;False;False;0.0;True;0.16428571428571428
851405550776659968;"['entered', 'giveaway', 'chance', 'win', '``', 'LNC', 'Mini', 'Metal', 'Rivets', 'Industrial', 'Pendant', 'Light', ""''"", 'LNC', '.', 'https', ':', '//t.co/a4OIESY5tM', '#', 'giveaway']";131;20;False;False;False;0.0;True;0.1450381679389313
851405552160694272;"['entered', 'win', '$', '250', 'PayPal', 'Amazon', 'April', ""'s"", 'Rainy', 'Day', 'Cash', 'Event', '!', '#', 'giveaway', '#', 'aprilfoolsday', 'https', ':', '//t.co/4jJ2DTPm3R']";130;20;False;True;False;0.0;True;0.12307692307692308
851405555042316289;['Fantastic', '#', 'earrings', '#', 'work', '#', 'fashion', '#', 'followback', 'https', ':', '//t.co/8T96HNEkXf'];70;12;False;False;False;0.0;False;0.08571428571428572
851405556652945416;['?', 'Ross', 'Barkley', 'Harry', 'Potter', 'Paperback', 'Box', 'Set', '(', 'Books', '1-7', ')', '????', 'https', ':', '//t.co/ivv7jsqzO9'];86;16;False;False;False;-0.212;False;0.10465116279069768
851405558599081984;"['entered', 'giveaway', 'chance', 'win', '``', 'UNIMEIX', 'Professional', '12', 'Pcs', 'Makeup', 'Brushes', 'Cosme', '...', ""''"", 'UNIMEIX', '.', 'https', ':', '//t.co/BXHmNpXZzu', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.18571428571428572
851405560390004737;['Wall', 'Decal', 'Vinyl', 'Sticker', 'Decals', 'Art', 'Decor', 'Design', 'treble', 'clef', 'Sign', 'Quote', 'Music', '...', 'https', ':', '//t.co/V2y9fePxIx', 'via', '@', 'amazon'];116;20;False;False;False;0.0;False;0.1206896551724138
851405564404002816;"['Found', '$', '234.46', 'potential', 'profit', 'Amazon/Books/Cookbooks', ',', 'Food', '&', 'amp', ';', 'Wine', 'sell', 'Amazon', '!', 'https', ':', '//t.co/j1rMgne439', '#', 'OA']";130;20;False;True;False;0.0;False;0.07692307692307693
851405565884497920;"['entered', 'giveaway', 'chance', 'win', '``', 'Wisewife', 'A05', 'Professional', 'Knife', 'Sharpener,2', 'St', '...', ""''"", 'Wise', 'wife', '.', 'https', ':', '//t.co/ZMESMs2Ef9', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.1
851405570494136320;"['entered', 'giveaway', 'chance', 'win', '``', 'Blackwell', ':', 'Magnus', 'Blackwell', 'Novel', ""''"", 'Alexandrea', 'Weis', '(', 'Aut', '...', '.', 'https', ':', '//t.co/LcEtOFi2l7', '#', 'giveaway']";140;22;False;False;False;0.0;True;0.09285714285714286
851405577427312641;"['entered', 'giveaway', 'chance', 'win', '``', 'Wisewife', 'A05', 'Professional', 'Knife', 'Sharpener,2', 'St', '...', ""''"", 'Wise', 'wife', '.', 'https', ':', '//t.co/YcTJUoHupR', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.1
851405577674788865;['Paw', 'Print', 'Bracelet', 'Forever', 'Heart', 'Charm', 'Bracelet', 'Bangle', 'Adjustable', 'Dog', 'C', '...', 'https', ':', '//t.co/TaxyXprQre', 'via', '@', 'amazon'];116;18;False;False;False;0.0;False;0.1206896551724138
851405580329766912;"['saw', 'Amazon', ':', 'Mljsh', 'Women', ""'s"", 'Mesh', 'Slip-On', 'Platform', 'Toning', '...', 'Mljsh', '$', '25.99', 'https', ':', '//t.co/JQVoaVUVLa', 'via', '@', 'amazon']";127;20;False;False;False;0.0;False;0.13385826771653545
851405583240622082;"['Emperor', ""'s"", 'New', 'Groove', '[', 'Import', ']', 'Buena', 'Vista', 'Home', 'Video', 'https', ':', '//t.co/udmPjUJbFT', 'via', '@', 'amazon']";92;17;False;False;False;0.0;False;0.15217391304347827
851405602270187520;['Wall', 'Decal', 'Vinyl', 'Sticker', 'Decals', 'Art', 'Decor', 'Design', 'treble', 'c', '...', 'https', ':', '//t.co/e0rfXOVUdm', 'https', ':', '//t.co/ul1bIAv08a'];108;17;False;False;False;0.0;False;0.12962962962962962
851406047155802112;['really', 'lovely', ':', 'https', ':', '//t.co/Whq9WHzz8o'];46;6;False;False;False;0.0;False;0.08695652173913043
851406050569879554;['Ruby', 'Fuchsite', '#', 'gemstone', '#', 'sphere', 'beautiful', 'natural', 'stone', '.', 'Available', 'Amazon', 'Amazonprime', 'at…', 'https', ':', '//t.co/mtx4Q8abxc'];120;17;False;False;False;0.0;False;0.05
851406056332947456;['found', 'real', 'psychics', 'https', ':', '//t.co/zOMgREgxYE', 'https', ':', '//t.co/JmLy4cu8V7', '#', 'giveaway'];82;11;False;False;False;0.0;True;0.12195121951219512
851406058685943808;['rahulkrrao', ':', 'Singapore', 'PB-Scale', 'AI', 'Big', 'Data', 'Cloud', 'w/t', 'TB-HandsOn', 'Boot', 'Camp', 'https', ':', '//t.co/qeqhfgfka7', 'Marketing', '2012', ':', 'https', ':', '//t.co/5ehHKqeGTx'];139;21;False;False;False;0.0;False;0.14388489208633093
851406061982679043;"['Wow', '!', 'entered', 'chance', 'win', '``', 'Mug-Cool', 'Unique', 'Kiss', 'Mugs', 'Mr.', 'Sav', '...', ""''"", 'Mr.', 'Save', 'Wall', '.', 'https', ':', '//t.co/V0LNxSivCh', '#', 'giveaway']";140;23;False;True;False;0.0;True;0.12857142857142856
851406065044422656;"['entered', 'giveaway', 'chance', 'win', '``', 'Wisewife', 'A05', 'Professional', 'Knife', 'Sharpener,2', 'St', '...', ""''"", 'Wise', 'wife', '.', 'https', ':', '//t.co/ku1U1bElGT', '#', 'giveaway']";140;21;False;False;False;0.0;True;0.08571428571428572
851406067066064898;['entered', 'win', '$', '70', 'Giftcard', '(', 'XBL', ',', 'PSN', ',', 'Steam', ',', 'Amazon', ')', '@', 'StDxSabborn', '#', 'AprilGiveaway', 'https', ':', '//t.co/QUbw44Vs8V'];119;21;False;False;False;0.0;True;0.15966386554621848
851406068810997761;['saw', 'Amazon', ':', 'IVANKA', 'TRUMP', 'Women', '0.20', 'EDP', 'Roller', 'Ball', 'Ivanka', 'Trump', '$', '55.50', 'https', ':', '//t.co/U5BzcfH41n', 'via', '@', 'amazon'];131;20;False;False;False;0.0;False;0.19083969465648856
851406069628899328;['PAW', 'Print', 'Love', 'Bracelet', 'Forever', 'Heart', 'Charm', 'Bracele', '...', 'https', ':', '//t.co/3SoEHFDyUH', 'https', ':', '//t.co/fgjMgtNQR6'];108;15;False;False;False;0.0;False;0.19444444444444445
851406176680071168;['Sid’s', 'eyes', 'returned', ',', 'eyes', 'never', '¬¬thought', 'he’d', 'see', '.', 'New', 'Space', 'Opera', 'https', ':', '//t.co/iYbktCPxKm…', 'https', ':', '//t.co/rm0e2Y3mR7'];137;19;False;False;False;0.0;True;0.072992700729927
851406176864526337;"['#', 'amazon', '#', 'fashion', 'Jax', 'Women', ""'s"", 'Extended', 'Sleeve', 'Pleated', 'Beaded', 'Sheath', 'Dress', ',', 'Black/Shell', ',', '6', 'https', ':', '//t.co/cj76pA2mOL', 'https', ':', '//t.co/8UozsO1D5D']";140;23;False;False;False;0.0;False;0.12142857142857143
851406182703149056;"['Pink', 'Crystal', 'Paw', 'Print', 'Necklace', '``', 'Forever', 'Heart', ""''"", 'Eng', '...', 'https', ':', '//t.co/5o5C3MjjY7', 'https', ':', '//t.co/W1Pty6FZdF']";108;17;False;False;False;0.0;False;0.14814814814814814
851406192731725825;['Sid’s', 'eyes', 'returned', ',', 'eyes', 'never', '¬¬thought', 'he’d', 'see', '.', 'New', 'Space', 'Opera', 'https', ':', '//t.co/bgmAvckSxh…', 'https', ':', '//t.co/LovmwndxaL'];137;19;False;False;False;0.0;True;0.058394160583941604
851406194409435136;['Amazon’s', 'Third-Party', 'Sellers', 'Hit', 'Hackers', '-', 'Wall', 'Street', 'Journal', 'https', ':', '//t.co/J1lZqEzWKE'];93;12;False;False;False;0.0;False;0.1827956989247312
851406195810213888;['$', '19.99', 'Elder', 'Scrolls', 'Online', ':', 'Gold', 'Edition', '-', 'PlayStation', '4', 'Physical', 'copy', '.', 'https', ':', '//t.co/7oNfOrcEP2'];101;17;False;False;False;0.0;False;0.12871287128712872
851406196292669440;"['entered', 'giveaway', 'chance', 'win', '``', 'LAGHCAT', 'Knitted', 'Fabric', 'Mermaid', 'Blanket', 'Merma', '...', ""''"", 'LAGHCAT', '.', 'https', ':', '//t.co/AVAUgl9Fwp', '#', 'giveaway']";140;20;False;False;False;0.0;True;0.17857142857142858
851406197852823553;['#', 'Amazon', 'Prime', 'Video', 'India', 'announces', 'association', '#', 'Paramount', 'https', ':', '//t.co/3JCwBd4aaV', 'https', ':', '//t.co/0rPQPDifle'];111;15;False;False;False;0.0;False;0.11711711711711711
851406200793047040;"['12-Pack', '1.76oz', 'Altoids', 'Cinnamon', 'Mints', '$', '9.85', 'Less', 'w/', '&', 'amp', ';', '+', 'Free', 'Shipping', '~', 'Amazon', '-', 'https', ':', '//t.co/6fn6Uj0dM4', 'https', ':', '//t.co/N5UPKMaOJf']";140;24;False;False;False;0.0;False;0.1357142857142857
851406207667580928;"['https', ':', '//t.co/dwvW5Vk9Bt', 'upgraded', 'Needham', '&', 'amp', ';', 'Company', 'LLC', 'buy', '.', '$', '1,000.00', 'PT', '.', 'https', ':', '//t.co/pGZ7dsxhMx', '$', 'AMZN', '#', 'AMZN']";119;23;False;False;False;0.0;False;0.17647058823529413
851406205968842752;['#', 'RoC', 'Retinol', 'Correxion', 'Deep', 'Wrinkle', '#', 'NightCream', '.', '#', 'DeepWrinkleCream', '#', 'RoCCream', '#', 'freeshipping', '#', 'discount', '#', 'amazon', '#', 'ebay…', 'https', ':', '//t.co/jqVF2s4ZQZ'];139;24;False;False;False;0.0;False;0.1366906474820144
