;id;created_at;retweet_count
762;8.51789287687426e+17;Tue Apr 11 13:29:26 +0000 2017;0.0
763;8.517896329751224e+17;Tue Apr 11 13:30:48 +0000 2017;0.0
764;8.517895230633697e+17;Tue Apr 11 13:30:22 +0000 2017;4.0
765;8.517895878610534e+17;Tue Apr 11 13:30:37 +0000 2017;0.0
766;8.517896894598021e+17;Tue Apr 11 13:31:02 +0000 2017;0.0
767;8.517895657487073e+17;Tue Apr 11 13:30:32 +0000 2017;0.0
768;8.517896614502523e+17;Tue Apr 11 13:30:55 +0000 2017;0.0
769;8.517896427604214e+17;Tue Apr 11 13:30:50 +0000 2017;0.0
770;8.517896435321692e+17;Tue Apr 11 13:30:51 +0000 2017;0.0
771;8.517896552678318e+17;Tue Apr 11 13:30:53 +0000 2017;0.0
772;8.517896653886464e+17;Tue Apr 11 13:30:56 +0000 2017;0.0
773;8.517896878827397e+17;Tue Apr 11 13:31:01 +0000 2017;6.0
774;8.517895972396442e+17;Tue Apr 11 13:30:40 +0000 2017;0.0
775;8.517895842288968e+17;Tue Apr 11 13:30:37 +0000 2017;0.0
776;8.51789593255039e+17;Tue Apr 11 13:30:39 +0000 2017;0.0
777;8.517895498272195e+17;Tue Apr 11 13:30:28 +0000 2017;1.0
778;8.51789530394878e+17;Tue Apr 11 13:30:24 +0000 2017;0.0
779;8.517895555985859e+17;Tue Apr 11 13:30:30 +0000 2017;2.0
780;8.517896030361559e+17;Tue Apr 11 13:30:41 +0000 2017;0.0
781;8.517896258238218e+17;Tue Apr 11 13:30:46 +0000 2017;0.0
782;8.517895174388163e+17;Tue Apr 11 13:30:21 +0000 2017;0.0
783;8.517895801310781e+17;Tue Apr 11 13:30:36 +0000 2017;3.0
784;8.51789554478719e+17;Tue Apr 11 13:30:29 +0000 2017;0.0
785;8.517896066013389e+17;Tue Apr 11 13:30:42 +0000 2017;0.0
786;8.51789538515202e+17;Tue Apr 11 13:30:26 +0000 2017;3.0
787;8.517896881846804e+17;Tue Apr 11 13:31:01 +0000 2017;0.0
788;8.51789588960084e+17;Tue Apr 11 13:30:38 +0000 2017;0.0
789;8.517895990850806e+17;Tue Apr 11 13:30:40 +0000 2017;1.0
790;8.517896073687859e+17;Tue Apr 11 13:30:42 +0000 2017;1.0
791;8.51789568303145e+17;Tue Apr 11 13:30:33 +0000 2017;0.0
792;8.517896976470794e+17;Tue Apr 11 13:31:04 +0000 2017;0.0
793;8.517896059218452e+17;Tue Apr 11 13:30:42 +0000 2017;0.0
794;8.517896643736576e+17;Tue Apr 11 13:30:56 +0000 2017;0.0
795;8.517895997938729e+17;Tue Apr 11 13:30:40 +0000 2017;0.0
796;8.51789605351379e+17;Tue Apr 11 13:30:42 +0000 2017;0.0
797;8.517896574865695e+17;Tue Apr 11 13:30:54 +0000 2017;0.0
798;8.517896244900332e+17;Tue Apr 11 13:30:46 +0000 2017;0.0
799;8.517896433979597e+17;Tue Apr 11 13:30:51 +0000 2017;0.0
800;8.517895895555768e+17;Tue Apr 11 13:30:38 +0000 2017;2.0
801;8.517895615964324e+17;Tue Apr 11 13:30:31 +0000 2017;0.0
802;8.517895848538604e+17;Tue Apr 11 13:30:37 +0000 2017;0.0
803;8.517895169732567e+17;Tue Apr 11 13:30:20 +0000 2017;1.0
804;8.517896779547812e+17;Tue Apr 11 13:30:59 +0000 2017;0.0
805;8.517895224425718e+17;Tue Apr 11 13:30:22 +0000 2017;1.0
806;8.51789631414825e+17;Tue Apr 11 13:30:48 +0000 2017;0.0
807;8.51789610963415e+17;Tue Apr 11 13:30:43 +0000 2017;0.0
808;8.517895242210099e+17;Tue Apr 11 13:30:22 +0000 2017;0.0
809;8.517895871649178e+17;Tue Apr 11 13:30:37 +0000 2017;0.0
810;8.517895532833382e+17;Tue Apr 11 13:30:29 +0000 2017;1.0
811;8.517895546128835e+17;Tue Apr 11 13:30:29 +0000 2017;1.0
812;8.517895584633037e+17;Tue Apr 11 13:30:30 +0000 2017;0.0
813;8.517895489086874e+17;Tue Apr 11 13:30:28 +0000 2017;0.0
814;8.51789566323413e+17;Tue Apr 11 13:30:32 +0000 2017;0.0
815;8.51789622405419e+17;Tue Apr 11 13:30:46 +0000 2017;0.0
816;8.517895685505925e+17;Tue Apr 11 13:30:33 +0000 2017;0.0
817;8.517896741673247e+17;Tue Apr 11 13:30:58 +0000 2017;0.0
818;8.517895344674693e+17;Tue Apr 11 13:30:25 +0000 2017;0.0
819;8.517895361285857e+17;Tue Apr 11 13:30:25 +0000 2017;0.0
820;8.517895187558154e+17;Tue Apr 11 13:30:21 +0000 2017;0.0
821;8.517896085684552e+17;Tue Apr 11 13:30:42 +0000 2017;0.0
822;8.517895233402102e+17;Tue Apr 11 13:30:22 +0000 2017;0.0
823;8.517895237973852e+17;Tue Apr 11 13:30:22 +0000 2017;2.0
824;8.517895575908925e+17;Tue Apr 11 13:30:30 +0000 2017;3.0
825;8.517897077511537e+17;Tue Apr 11 13:31:06 +0000 2017;0.0
826;8.517895539334636e+17;Tue Apr 11 13:30:29 +0000 2017;0.0
827;8.517895627372954e+17;Tue Apr 11 13:30:31 +0000 2017;0.0
828;8.517895559339581e+17;Tue Apr 11 13:30:30 +0000 2017;0.0
829;8.517897097476383e+17;Tue Apr 11 13:31:06 +0000 2017;0.0
830;8.517896116553646e+17;Tue Apr 11 13:30:43 +0000 2017;0.0
831;8.517895563701248e+17;Tue Apr 11 13:30:30 +0000 2017;99.0
832;8.51789673202688e+17;Tue Apr 11 13:30:58 +0000 2017;1.0
833;8.51789708321579e+17;Tue Apr 11 13:31:06 +0000 2017;0.0
834;8.517895100190925e+17;Tue Apr 11 13:30:19 +0000 2017;0.0
835;8.517896202494935e+17;Tue Apr 11 13:30:45 +0000 2017;0.0
836;8.517896030151516e+17;Tue Apr 11 13:30:41 +0000 2017;0.0
837;8.517895225642394e+17;Tue Apr 11 13:30:22 +0000 2017;0.0
838;8.517896629308334e+17;Tue Apr 11 13:30:55 +0000 2017;2.0
839;8.517895722415964e+17;Tue Apr 11 13:30:34 +0000 2017;0.0
840;8.517895712727163e+17;Tue Apr 11 13:30:33 +0000 2017;0.0
841;8.517896386080686e+17;Tue Apr 11 13:30:49 +0000 2017;0.0
842;8.51789521511383e+17;Tue Apr 11 13:30:22 +0000 2017;0.0
843;8.517895559716659e+17;Tue Apr 11 13:30:30 +0000 2017;0.0
844;8.517896096128246e+17;Tue Apr 11 13:30:43 +0000 2017;0.0
845;8.51789634191446e+17;Tue Apr 11 13:30:48 +0000 2017;0.0
846;8.517895677619569e+17;Tue Apr 11 13:30:33 +0000 2017;0.0
847;8.517896106614129e+17;Tue Apr 11 13:30:43 +0000 2017;0.0
848;8.517895942323323e+17;Tue Apr 11 13:30:39 +0000 2017;0.0
849;8.517895821233603e+17;Tue Apr 11 13:30:36 +0000 2017;0.0
850;8.517895489421763e+17;Tue Apr 11 13:30:28 +0000 2017;0.0
851;8.51789597654868e+17;Tue Apr 11 13:30:40 +0000 2017;0.0
852;8.517895555272417e+17;Tue Apr 11 13:30:30 +0000 2017;0.0
853;8.517895315694346e+17;Tue Apr 11 13:30:24 +0000 2017;1.0
854;8.517895208991007e+17;Tue Apr 11 13:30:21 +0000 2017;0.0
855;8.517895375798067e+17;Tue Apr 11 13:30:25 +0000 2017;0.0
856;8.517897105529651e+17;Tue Apr 11 13:31:07 +0000 2017;0.0
857;8.517896202369638e+17;Tue Apr 11 13:30:45 +0000 2017;0.0
858;8.517896273757266e+17;Tue Apr 11 13:30:47 +0000 2017;0.0
859;8.517895234323579e+17;Tue Apr 11 13:30:22 +0000 2017;0.0
860;8.517897636402627e+17;Tue Apr 11 13:31:19 +0000 2017;0.0
861;8.517898197977457e+17;Tue Apr 11 13:31:33 +0000 2017;0.0
862;8.517898178474598e+17;Tue Apr 11 13:31:32 +0000 2017;0.0
863;8.517897245074186e+17;Tue Apr 11 13:31:10 +0000 2017;0.0
864;8.517898479877202e+17;Tue Apr 11 13:31:39 +0000 2017;0.0
865;8.5178980557491e+17;Tue Apr 11 13:31:29 +0000 2017;0.0
866;8.517897806649467e+17;Tue Apr 11 13:31:23 +0000 2017;0.0
867;8.51789874742952e+17;Tue Apr 11 13:31:46 +0000 2017;0.0
868;8.517898099579167e+17;Tue Apr 11 13:31:30 +0000 2017;0.0
869;8.517897674486825e+17;Tue Apr 11 13:31:20 +0000 2017;0.0
870;8.517898883033539e+17;Tue Apr 11 13:31:49 +0000 2017;0.0
871;8.517898991288115e+17;Tue Apr 11 13:31:52 +0000 2017;0.0
872;8.517898374306529e+17;Tue Apr 11 13:31:37 +0000 2017;0.0
873;8.517897515144847e+17;Tue Apr 11 13:31:16 +0000 2017;0.0
874;8.517898664258683e+17;Tue Apr 11 13:31:44 +0000 2017;1.0
875;8.517897544378614e+17;Tue Apr 11 13:31:17 +0000 2017;0.0
876;8.517897482260849e+17;Tue Apr 11 13:31:16 +0000 2017;0.0
877;8.517898049121157e+17;Tue Apr 11 13:31:29 +0000 2017;0.0
878;8.517898966500188e+17;Tue Apr 11 13:31:51 +0000 2017;0.0
879;8.51789853654229e+17;Tue Apr 11 13:31:41 +0000 2017;0.0
880;8.5178984103356e+17;Tue Apr 11 13:31:38 +0000 2017;0.0
881;8.517898263576986e+17;Tue Apr 11 13:31:34 +0000 2017;0.0
882;8.517899108813169e+17;Tue Apr 11 13:31:54 +0000 2017;0.0
883;8.517898122144522e+17;Tue Apr 11 13:31:31 +0000 2017;0.0
884;8.517898523414118e+17;Tue Apr 11 13:31:40 +0000 2017;0.0
885;8.51789778202669e+17;Tue Apr 11 13:31:23 +0000 2017;1.0
886;8.51789862692823e+17;Tue Apr 11 13:31:43 +0000 2017;0.0
887;8.517899390167081e+17;Tue Apr 11 13:32:01 +0000 2017;0.0
888;8.517897853834895e+17;Tue Apr 11 13:31:24 +0000 2017;0.0
889;8.51789788688642e+17;Tue Apr 11 13:31:25 +0000 2017;0.0
890;8.517897911213343e+17;Tue Apr 11 13:31:26 +0000 2017;0.0
891;8.517897527476634e+17;Tue Apr 11 13:31:17 +0000 2017;0.0
892;8.51789833005654e+17;Tue Apr 11 13:31:36 +0000 2017;0.0
893;8.517898391041843e+17;Tue Apr 11 13:31:37 +0000 2017;0.0
894;8.517897397368709e+17;Tue Apr 11 13:31:14 +0000 2017;0.0
895;8.517897818560102e+17;Tue Apr 11 13:31:24 +0000 2017;0.0
896;8.517899357618053e+17;Tue Apr 11 13:32:00 +0000 2017;0.0
897;8.51789863678509e+17;Tue Apr 11 13:31:43 +0000 2017;0.0
898;8.51789904724054e+17;Tue Apr 11 13:31:53 +0000 2017;0.0
899;8.51789920402387e+17;Tue Apr 11 13:31:57 +0000 2017;0.0
900;8.517898767354307e+17;Tue Apr 11 13:31:46 +0000 2017;0.0
901;8.517898724531036e+17;Tue Apr 11 13:31:45 +0000 2017;0.0
902;8.517898140851036e+17;Tue Apr 11 13:31:31 +0000 2017;0.0
903;8.517899217653842e+17;Tue Apr 11 13:31:57 +0000 2017;0.0
904;8.517899109735916e+17;Tue Apr 11 13:31:54 +0000 2017;0.0
905;8.517897140886569e+17;Tue Apr 11 13:31:07 +0000 2017;0.0
906;8.517899377751818e+17;Tue Apr 11 13:32:01 +0000 2017;0.0
907;8.517897124193239e+17;Tue Apr 11 13:31:07 +0000 2017;0.0
908;8.517898846752481e+17;Tue Apr 11 13:31:48 +0000 2017;0.0
909;8.517898853881446e+17;Tue Apr 11 13:31:48 +0000 2017;0.0
910;8.517897271077765e+17;Tue Apr 11 13:31:11 +0000 2017;0.0
911;8.517897860923269e+17;Tue Apr 11 13:31:25 +0000 2017;1.0
912;8.51789893382615e+17;Tue Apr 11 13:31:50 +0000 2017;0.0
913;8.517898966500188e+17;Tue Apr 11 13:31:51 +0000 2017;0.0
914;8.517897639715144e+17;Tue Apr 11 13:31:19 +0000 2017;0.0
915;8.517898627682632e+17;Tue Apr 11 13:31:43 +0000 2017;0.0
916;8.517897438556774e+17;Tue Apr 11 13:31:15 +0000 2017;0.0
917;8.51789784645333e+17;Tue Apr 11 13:31:24 +0000 2017;0.0
918;8.517897389231186e+17;Tue Apr 11 13:31:13 +0000 2017;0.0
919;8.517897813485691e+17;Tue Apr 11 13:31:24 +0000 2017;0.0
920;8.517898341423186e+17;Tue Apr 11 13:31:36 +0000 2017;0.0
921;8.517897943844127e+17;Tue Apr 11 13:31:27 +0000 2017;0.0
922;8.51789935937962e+17;Tue Apr 11 13:32:00 +0000 2017;8.0
923;8.517898106206085e+17;Tue Apr 11 13:31:30 +0000 2017;0.0
924;8.517897261725409e+17;Tue Apr 11 13:31:10 +0000 2017;0.0
925;8.517897466281697e+17;Tue Apr 11 13:31:15 +0000 2017;4.0
926;8.51789885711274e+17;Tue Apr 11 13:31:48 +0000 2017;1.0
927;8.517897488721142e+17;Tue Apr 11 13:31:16 +0000 2017;0.0
928;8.517898876950938e+17;Tue Apr 11 13:31:49 +0000 2017;0.0
929;8.517899102437622e+17;Tue Apr 11 13:31:54 +0000 2017;0.0
930;8.51789776604717e+17;Tue Apr 11 13:31:22 +0000 2017;0.0
931;8.517897410497413e+17;Tue Apr 11 13:31:14 +0000 2017;3.0
932;8.517897872835666e+17;Tue Apr 11 13:31:25 +0000 2017;0.0
933;8.51789786184659e+17;Tue Apr 11 13:31:25 +0000 2017;0.0
934;8.51789877440127e+17;Tue Apr 11 13:31:46 +0000 2017;0.0
935;8.517898203176755e+17;Tue Apr 11 13:31:33 +0000 2017;0.0
936;8.517899281825915e+17;Tue Apr 11 13:31:59 +0000 2017;0.0
937;8.517899184478208e+17;Tue Apr 11 13:31:56 +0000 2017;2.0
938;8.517899127477821e+17;Tue Apr 11 13:31:55 +0000 2017;0.0
939;8.517898013428572e+17;Tue Apr 11 13:31:28 +0000 2017;0.0
940;8.517898931477832e+17;Tue Apr 11 13:31:50 +0000 2017;0.0
941;8.517897461289452e+17;Tue Apr 11 13:31:15 +0000 2017;0.0
942;8.517898988436562e+17;Tue Apr 11 13:31:52 +0000 2017;0.0
943;8.51789934084141e+17;Tue Apr 11 13:32:00 +0000 2017;0.0
944;8.517899109568143e+17;Tue Apr 11 13:31:54 +0000 2017;0.0
945;8.517897676877537e+17;Tue Apr 11 13:31:20 +0000 2017;0.0
946;8.517897679016305e+17;Tue Apr 11 13:31:20 +0000 2017;0.0
947;8.517899271216046e+17;Tue Apr 11 13:31:58 +0000 2017;0.0
948;8.517897487336612e+17;Tue Apr 11 13:31:16 +0000 2017;0.0
949;8.517899073161462e+17;Tue Apr 11 13:31:54 +0000 2017;0.0
950;8.517898555500462e+17;Tue Apr 11 13:31:41 +0000 2017;0.0
951;8.517899362859827e+17;Tue Apr 11 13:32:00 +0000 2017;0.0
952;8.517897402276045e+17;Tue Apr 11 13:31:14 +0000 2017;0.0
953;8.517899658854195e+17;Tue Apr 11 13:32:08 +0000 2017;0.0
954;8.517900921716531e+17;Tue Apr 11 13:32:38 +0000 2017;0.0
955;8.517901699508838e+17;Tue Apr 11 13:32:56 +0000 2017;0.0
956;8.51790112686039e+17;Tue Apr 11 13:32:43 +0000 2017;0.0
957;8.517900301211607e+17;Tue Apr 11 13:32:23 +0000 2017;0.0
958;8.517899712709059e+17;Tue Apr 11 13:32:09 +0000 2017;0.0
959;8.517899544055972e+17;Tue Apr 11 13:32:05 +0000 2017;0.0
960;8.517899764716544e+17;Tue Apr 11 13:32:10 +0000 2017;0.0
961;8.517899407991767e+17;Tue Apr 11 13:32:02 +0000 2017;0.0
962;8.517901901674373e+17;Tue Apr 11 13:33:01 +0000 2017;0.0
963;8.517901089111204e+17;Tue Apr 11 13:32:42 +0000 2017;0.0
964;8.517900334345748e+17;Tue Apr 11 13:32:24 +0000 2017;0.0
965;8.51790090246398e+17;Tue Apr 11 13:32:37 +0000 2017;0.0
966;8.517900347055473e+17;Tue Apr 11 13:32:24 +0000 2017;4.0
967;8.517899422798193e+17;Tue Apr 11 13:32:02 +0000 2017;0.0
968;8.517900126770586e+17;Tue Apr 11 13:32:19 +0000 2017;0.0
969;8.517901459258532e+17;Tue Apr 11 13:32:50 +0000 2017;1.0
970;8.517900890341458e+17;Tue Apr 11 13:32:37 +0000 2017;0.0
971;8.517901687722353e+17;Tue Apr 11 13:32:56 +0000 2017;0.0
972;8.51790141618344e+17;Tue Apr 11 13:32:49 +0000 2017;1.0
973;8.517900165819556e+17;Tue Apr 11 13:32:20 +0000 2017;1.0
974;8.517899571151135e+17;Tue Apr 11 13:32:05 +0000 2017;0.0
975;8.51789993836204e+17;Tue Apr 11 13:32:14 +0000 2017;0.0
976;8.517901421720084e+17;Tue Apr 11 13:32:50 +0000 2017;0.0
977;8.517899685907333e+17;Tue Apr 11 13:32:08 +0000 2017;0.0
978;8.517899744753418e+17;Tue Apr 11 13:32:10 +0000 2017;0.0
979;8.517900893908828e+17;Tue Apr 11 13:32:37 +0000 2017;0.0
980;8.517901433589391e+17;Tue Apr 11 13:32:50 +0000 2017;0.0
981;8.517900000270541e+17;Tue Apr 11 13:32:16 +0000 2017;0.0
982;8.517901139946742e+17;Tue Apr 11 13:32:43 +0000 2017;0.0
983;8.517900693127414e+17;Tue Apr 11 13:32:32 +0000 2017;0.0
984;8.517900079961743e+17;Tue Apr 11 13:32:18 +0000 2017;0.0
985;8.517900835733955e+17;Tue Apr 11 13:32:36 +0000 2017;0.0
986;8.517900568263066e+17;Tue Apr 11 13:32:29 +0000 2017;0.0
987;8.51790011288748e+17;Tue Apr 11 13:32:18 +0000 2017;0.0
988;8.517900168041431e+17;Tue Apr 11 13:32:20 +0000 2017;0.0
989;8.517901353394913e+17;Tue Apr 11 13:32:48 +0000 2017;0.0
990;8.517901707897364e+17;Tue Apr 11 13:32:56 +0000 2017;0.0
991;8.517899586124308e+17;Tue Apr 11 13:32:06 +0000 2017;0.0
992;8.517900988867338e+17;Tue Apr 11 13:32:39 +0000 2017;0.0
993;8.517901519111823e+17;Tue Apr 11 13:32:52 +0000 2017;1.0
994;8.517901248285573e+17;Tue Apr 11 13:32:45 +0000 2017;0.0
995;8.517901487444869e+17;Tue Apr 11 13:32:51 +0000 2017;0.0
996;8.517901622585221e+17;Tue Apr 11 13:32:54 +0000 2017;0.0
997;8.517899915084063e+17;Tue Apr 11 13:32:14 +0000 2017;0.0
998;8.517901583578358e+17;Tue Apr 11 13:32:53 +0000 2017;0.0
999;8.51790185998291e+17;Tue Apr 11 13:33:00 +0000 2017;0.0
1000;8.517899883039539e+17;Tue Apr 11 13:32:13 +0000 2017;0.0
1001;8.517899854392074e+17;Tue Apr 11 13:32:12 +0000 2017;0.0
1002;8.517899888072909e+17;Tue Apr 11 13:32:13 +0000 2017;0.0
1003;8.517899560873001e+17;Tue Apr 11 13:32:05 +0000 2017;0.0
1004;8.517901164147753e+17;Tue Apr 11 13:32:43 +0000 2017;1.0
1005;8.517900114313462e+17;Tue Apr 11 13:32:18 +0000 2017;0.0
1006;8.51790166356353e+17;Tue Apr 11 13:32:55 +0000 2017;0.0
1007;8.51789994523902e+17;Tue Apr 11 13:32:14 +0000 2017;0.0
1008;8.517900541544366e+17;Tue Apr 11 13:32:29 +0000 2017;0.0
1009;8.517901066838835e+17;Tue Apr 11 13:32:41 +0000 2017;0.0
1010;8.517900751973704e+17;Tue Apr 11 13:32:34 +0000 2017;0.0
1011;8.517900809351619e+17;Tue Apr 11 13:32:35 +0000 2017;19.0
1012;8.517900917145313e+17;Tue Apr 11 13:32:38 +0000 2017;0.0
1013;8.517901314429706e+17;Tue Apr 11 13:32:47 +0000 2017;0.0
1014;8.517899891805798e+17;Tue Apr 11 13:32:13 +0000 2017;0.0
1015;8.517901158778675e+17;Tue Apr 11 13:32:43 +0000 2017;0.0
1016;8.517900310396805e+17;Tue Apr 11 13:32:23 +0000 2017;1.0
1017;8.517900222736425e+17;Tue Apr 11 13:32:21 +0000 2017;0.0
1018;8.517901720648049e+17;Tue Apr 11 13:32:57 +0000 2017;0.0
1019;8.517901196360049e+17;Tue Apr 11 13:32:44 +0000 2017;0.0
1020;8.517901080219689e+17;Tue Apr 11 13:32:41 +0000 2017;0.0
1021;8.517899820920996e+17;Tue Apr 11 13:32:11 +0000 2017;0.0
1022;8.517901841318134e+17;Tue Apr 11 13:33:00 +0000 2017;5.0
1023;8.517900147949732e+17;Tue Apr 11 13:32:19 +0000 2017;0.0
1024;8.517900489702359e+17;Tue Apr 11 13:32:27 +0000 2017;0.0
1025;8.517901916898591e+17;Tue Apr 11 13:33:01 +0000 2017;0.0
1026;8.517899726801838e+17;Tue Apr 11 13:32:09 +0000 2017;0.0
1027;8.517901775676375e+17;Tue Apr 11 13:32:58 +0000 2017;0.0
1028;8.517901508205609e+17;Tue Apr 11 13:32:52 +0000 2017;0.0
1029;8.517900364377907e+17;Tue Apr 11 13:32:24 +0000 2017;0.0
1030;8.517901153619681e+17;Tue Apr 11 13:32:43 +0000 2017;0.0
1031;8.517901501075292e+17;Tue Apr 11 13:32:51 +0000 2017;0.0
1032;8.51789974588584e+17;Tue Apr 11 13:32:10 +0000 2017;0.0
1033;8.517901602326897e+17;Tue Apr 11 13:32:54 +0000 2017;0.0
1034;8.517900566753198e+17;Tue Apr 11 13:32:29 +0000 2017;0.0
1035;8.517901385942712e+17;Tue Apr 11 13:32:49 +0000 2017;0.0
1036;8.517900189181911e+17;Tue Apr 11 13:32:20 +0000 2017;3.0
1037;8.517900659698975e+17;Tue Apr 11 13:32:31 +0000 2017;0.0
1038;8.517900840808407e+17;Tue Apr 11 13:32:36 +0000 2017;0.0
1039;8.517899882116751e+17;Tue Apr 11 13:32:13 +0000 2017;0.0
1040;8.517900591539323e+17;Tue Apr 11 13:32:30 +0000 2017;0.0
1041;8.517900387655803e+17;Tue Apr 11 13:32:25 +0000 2017;0.0
1042;8.517900053915484e+17;Tue Apr 11 13:32:17 +0000 2017;0.0
1043;8.5179004928913e+17;Tue Apr 11 13:32:27 +0000 2017;0.0
1044;8.517900371214705e+17;Tue Apr 11 13:32:25 +0000 2017;0.0
1045;8.517900882709996e+17;Tue Apr 11 13:32:37 +0000 2017;0.0
1046;8.517901235451044e+17;Tue Apr 11 13:32:45 +0000 2017;5.0
1047;8.517900205623501e+17;Tue Apr 11 13:32:21 +0000 2017;0.0
1048;8.51790161444823e+17;Tue Apr 11 13:32:54 +0000 2017;0.0
1049;8.517902545416151e+17;Tue Apr 11 13:33:16 +0000 2017;11.0
1050;8.517904685559685e+17;Tue Apr 11 13:34:07 +0000 2017;0.0
1051;8.517903729760666e+17;Tue Apr 11 13:33:45 +0000 2017;2.0
1052;8.517902733824041e+17;Tue Apr 11 13:33:21 +0000 2017;0.0
1053;8.517903256686182e+17;Tue Apr 11 13:33:33 +0000 2017;0.0
1054;8.517903243641856e+17;Tue Apr 11 13:33:33 +0000 2017;0.0
1055;8.517902409562522e+17;Tue Apr 11 13:33:13 +0000 2017;0.0
1056;8.517903911416996e+17;Tue Apr 11 13:33:49 +0000 2017;0.0
1057;8.517902380789514e+17;Tue Apr 11 13:33:12 +0000 2017;0.0
1058;8.517902595663831e+17;Tue Apr 11 13:33:18 +0000 2017;16.0
1059;8.51790273462104e+17;Tue Apr 11 13:33:21 +0000 2017;1.0
1060;8.517903622470902e+17;Tue Apr 11 13:33:42 +0000 2017;0.0
1061;8.517904670502216e+17;Tue Apr 11 13:34:07 +0000 2017;0.0
1062;8.517903840616653e+17;Tue Apr 11 13:33:47 +0000 2017;0.0
1063;8.517902764190884e+17;Tue Apr 11 13:33:22 +0000 2017;0.0
1064;8.517903446309601e+17;Tue Apr 11 13:33:38 +0000 2017;0.0
1065;8.517902394168975e+17;Tue Apr 11 13:33:13 +0000 2017;0.0
1066;8.517902665286943e+17;Tue Apr 11 13:33:19 +0000 2017;0.0
1067;8.517901953597563e+17;Tue Apr 11 13:33:02 +0000 2017;0.0
1068;8.517902485940716e+17;Tue Apr 11 13:33:15 +0000 2017;0.0
1069;8.517902400209306e+17;Tue Apr 11 13:33:13 +0000 2017;8.0
1070;8.517902391946322e+17;Tue Apr 11 13:33:13 +0000 2017;0.0
1071;8.51790399513473e+17;Tue Apr 11 13:33:51 +0000 2017;0.0
1072;8.517903303033037e+17;Tue Apr 11 13:33:34 +0000 2017;0.0
1073;8.517903688908145e+17;Tue Apr 11 13:33:44 +0000 2017;1.0
1074;8.517902746826547e+17;Tue Apr 11 13:33:21 +0000 2017;0.0
1075;8.517903274218168e+17;Tue Apr 11 13:33:34 +0000 2017;0.0
1076;8.517903798505185e+17;Tue Apr 11 13:33:46 +0000 2017;0.0
1077;8.51790292596523e+17;Tue Apr 11 13:33:25 +0000 2017;0.0
1078;8.517904280012513e+17;Tue Apr 11 13:33:58 +0000 2017;0.0
1079;8.517904430502625e+17;Tue Apr 11 13:34:01 +0000 2017;0.0
1080;8.517904536074199e+17;Tue Apr 11 13:34:04 +0000 2017;0.0
1081;8.517903216588022e+17;Tue Apr 11 13:33:32 +0000 2017;0.0
1082;8.517903960740987e+17;Tue Apr 11 13:33:50 +0000 2017;0.0
1083;8.517902139281449e+17;Tue Apr 11 13:33:07 +0000 2017;0.0
1084;8.51790300850901e+17;Tue Apr 11 13:33:27 +0000 2017;0.0
1085;8.517903332770734e+17;Tue Apr 11 13:33:35 +0000 2017;0.0
1086;8.517903139662725e+17;Tue Apr 11 13:33:31 +0000 2017;0.0
1087;8.517902215323853e+17;Tue Apr 11 13:33:08 +0000 2017;0.0
1088;8.517903805049405e+17;Tue Apr 11 13:33:46 +0000 2017;0.0
1089;8.517903881804718e+17;Tue Apr 11 13:33:48 +0000 2017;0.0
1090;8.517901906665472e+17;Tue Apr 11 13:33:01 +0000 2017;0.0
1091;8.517902828531548e+17;Tue Apr 11 13:33:23 +0000 2017;0.0
1092;8.51790285445247e+17;Tue Apr 11 13:33:24 +0000 2017;0.0
1093;8.517903069200671e+17;Tue Apr 11 13:33:29 +0000 2017;0.0
1094;8.517902045412065e+17;Tue Apr 11 13:33:04 +0000 2017;0.0
1095;8.517902685212099e+17;Tue Apr 11 13:33:20 +0000 2017;0.0
1096;8.517903171079905e+17;Tue Apr 11 13:33:31 +0000 2017;2.0
1097;8.517904449293517e+17;Tue Apr 11 13:34:02 +0000 2017;0.0
1098;8.517903526253978e+17;Tue Apr 11 13:33:40 +0000 2017;0.0
1099;8.51790218562818e+17;Tue Apr 11 13:33:08 +0000 2017;0.0
1100;8.517901997303849e+17;Tue Apr 11 13:33:03 +0000 2017;0.0
1101;8.517902644191805e+17;Tue Apr 11 13:33:19 +0000 2017;0.0
1102;8.517902914891817e+17;Tue Apr 11 13:33:25 +0000 2017;0.0
1103;8.517903734333317e+17;Tue Apr 11 13:33:45 +0000 2017;0.0
1104;8.517902758695936e+17;Tue Apr 11 13:33:21 +0000 2017;0.0
1105;8.517903503646761e+17;Tue Apr 11 13:33:39 +0000 2017;0.0
1106;8.517902271779512e+17;Tue Apr 11 13:33:10 +0000 2017;0.0
1107;8.51790192474071e+17;Tue Apr 11 13:33:02 +0000 2017;1.0
1108;8.517902593566188e+17;Tue Apr 11 13:33:17 +0000 2017;0.0
1109;8.517904510615142e+17;Tue Apr 11 13:34:03 +0000 2017;0.0
1110;8.517904398837023e+17;Tue Apr 11 13:34:01 +0000 2017;0.0
1111;8.517903369387172e+17;Tue Apr 11 13:33:36 +0000 2017;0.0
1112;8.517904112490906e+17;Tue Apr 11 13:33:54 +0000 2017;0.0
1113;8.517902336665477e+17;Tue Apr 11 13:33:11 +0000 2017;0.0
1114;8.517904342213919e+17;Tue Apr 11 13:33:59 +0000 2017;0.0
1115;8.517904089127322e+17;Tue Apr 11 13:33:53 +0000 2017;0.0
1116;8.517904029990011e+17;Tue Apr 11 13:33:52 +0000 2017;0.0
